id_transaccion,fecha_compra,id_cliente,precio_cop,tiempo_entrega_dias,calificacion_cliente_1a5,categoria_producto_Alimentos,categoria_producto_Belleza,categoria_producto_Deportes,categoria_producto_Electrónica,categoria_producto_Hogar,categoria_producto_Juguetes,categoria_producto_Libros,categoria_producto_Mascotas,categoria_producto_Moda,categoria_producto_Tecnología,metodo_pago_Billetera digital,metodo_pago_Contraentrega,metodo_pago_PSE,metodo_pago_Tarjeta crédito,metodo_pago_Tarjeta débito,canal_App móvil,canal_Sitio web,dispositivo_Android,dispositivo_Desconocido,dispositivo_Desktop,dispositivo_iOS,ciudad_envio_Barranquilla,ciudad_envio_Bogotá,ciudad_envio_Bucaramanga,ciudad_envio_Cali,ciudad_envio_Cartagena,ciudad_envio_Cúcuta,ciudad_envio_Ibagué,ciudad_envio_Manizales,ciudad_envio_Medellín,ciudad_envio_Pereira,producto_devuelto_No,producto_devuelto_Sí
TXN-0004812,2023-12-27,46537,-0.10712861790393964,-1.1717047170477337,0.18199773080827858,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0003948,2022-05-17,50851,-0.5767222467099478,-0.13327354810057504,0.18199773080827858,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
TXN-0006643,2024-04-04,25843,-0.5432114866719628,0.3859420363730043,0.18199773080827858,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
TXN-0006323,2024-04-22,47271,-0.5930737256553875,-0.6524891325741543,0.18199773080827858,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
TXN-0004674,2023-06-06,31570,-0.46017398612293975,-0.6524891325741543,0.18199773080827858,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
TXN-0000026,2022-12-27,43767,0.20222051723675874,0.9051576208465836,0.18199773080827858,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
TXN-0002321,2023-09-14,22702,-0.5701034807304391,1.9435887897937423,-3.2144447700101053,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
TXN-0003072,2022-05-22,49736,-0.6074773591009522,-0.6524891325741543,0.18199773080827858,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
TXN-0007835,,56991,1.0292959115374023,-1.690920301521313,0.18199773080827858,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
TXN-0000982,2024-11-08,24580,0.7359041260687575,0.3859420363730043,0.18199773080827858,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
TXN-0006159,2024-08-23,29999,-0.14003352633159555,0.9051576208465836,0.18199773080827858,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
TXN-0007066,2023-09-17,50284,-0.5541787037256074,-0.13327354810057504,0.18199773080827858,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
TXN-0007994,2022-07-03,54229,1.3075381494810987,-0.6524891325741543,0.18199773080827858,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
TXN-0002708,2022-03-26,17574,-0.21857599880398382,1.9435887897937423,-3.2144447700101053,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
TXN-0004345,2024-12-27,15642,-0.19261232576133433,-0.6524891325741543,0.18199773080827858,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0000274,2024-02-17,30943,-0.11791342802114106,-1.1717047170477337,0.18199773080827858,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
TXN-0007348,2023-07-03,45144,-0.38228948152843567,-0.13327354810057504,0.18199773080827858,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
TXN-0000372,2023-06-28,38918,-0.5505663949306886,0.9051576208465836,0.18199773080827858,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TXN-0007746,2022-04-07,14546,-0.6674273531230277,-0.6524891325741543,0.18199773080827858,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
TXN-0002854,2024-04-01,29382,-0.340997111291117,-1.1717047170477337,0.18199773080827858,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0005564,2023-09-14,59067,-0.5587160762696308,0.3859420363730043,0.18199773080827858,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TXN-0007467,2024-03-27,26642,1.8077109982751125,0.3859420363730043,0.18199773080827858,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0000201,2024-04-17,56537,-0.43290740639141057,1.9435887897937423,-6.610887270828489,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0001219,2023-09-17,56730,-0.2778289377475087,0.9051576208465836,0.18199773080827858,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
TXN-0005009,2024-09-23,41880,1.217751592283679,-0.6524891325741543,0.18199773080827858,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
TXN-0007419,2022-08-18,28168,-0.5709210546777111,0.3859420363730043,0.18199773080827858,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
TXN-0002816,2023-08-05,38242,-0.6905539468506418,-0.13327354810057504,0.18199773080827858,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
TXN-IMPUTADO-0017,2022-08-30,28998,0.009953834425509076,2.4628043742673214,0.18199773080827858,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0006522,2022-05-28,51167,-0.6307831024982872,-0.6524891325741543,0.18199773080827858,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TXN-0003516,2022-03-30,56131,-0.6038292203720892,-0.13327354810057504,0.18199773080827858,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TXN-0007425,2024-02-21,21481,-0.4873689059865805,2.4628043742673214,-3.2144447700101053,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
TXN-0002006,2024-02-20,43985,2.300418191741846,-0.6524891325741543,0.18199773080827858,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0007664,2022-11-04,19869,-0.5213649987661731,-0.13327354810057504,0.18199773080827858,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0002679,2024-07-31,36329,-0.5193259497980764,-1.690920301521313,0.18199773080827858,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0002958,2024-01-12,27175,-0.6004090903137801,0.3859420363730043,0.18199773080827858,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
TXN-0004270,2022-10-13,39031,-0.22747485148903193,-0.13327354810057504,0.18199773080827858,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
TXN-0005253,2024-02-24,29930,0.8879077349269034,-0.13327354810057504,0.18199773080827858,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
TXN-0007081,2023-12-15,55096,0.11060663340818525,0.3859420363730043,0.18199773080827858,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
TXN-0007044,2023-03-08,37631,-0.41407389020365504,-0.13327354810057504,0.18199773080827858,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0001334,2022-07-24,33067,-0.46665268963339385,2.4628043742673214,0.18199773080827858,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
TXN-0007975,2022-07-20,13360,-0.5722044177662575,0.3859420363730043,0.18199773080827858,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
TXN-0007021,2023-08-06,17694,3.690078922500561,-0.13327354810057504,0.18199773080827858,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
TXN-0005310,2023-09-10,-1,-0.6636358946583879,0.3859420363730043,0.18199773080827858,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0004792,2022-03-20,23060,-0.5596150818849578,-0.6524891325741543,0.18199773080827858,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
TXN-0000607,,43915,-0.6340273401535976,0.3859420363730043,0.18199773080827858,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0005936,2024-12-03,38865,-0.7106773406603881,1.9435887897937423,0.18199773080827858,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
TXN-0002541,2023-03-14,53393,-0.21734475198299255,1.424373205320163,0.18199773080827858,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
TXN-IMPUTADO-0018,2022-12-02,25896,-0.25409323514284343,-0.13327354810057504,0.18199773080827858,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TXN-0001965,2023-08-15,32983,-0.11512520770693857,-0.13327354810057504,0.18199773080827858,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
TXN-0004928,2023-07-09,32309,-0.6125912678548049,-1.690920301521313,0.18199773080827858,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
TXN-0003891,2023-10-12,43697,-0.5480941294885394,-0.13327354810057504,0.18199773080827858,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
TXN-0001208,2023-04-05,56749,-0.6722383360717159,0.9051576208465836,0.18199773080827858,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
TXN-0002645,2024-09-29,27127,-0.26522657279932016,1.424373205320163,0.18199773080827858,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TXN-0003671,2024-02-08,15569,-0.4252463150607982,1.424373205320163,0.18199773080827858,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0005668,2024-03-07,15376,-0.7575494087928341,-0.6524891325741543,0.18199773080827858,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0006540,2023-07-05,52949,1.3259677645953016,0.3859420363730043,0.18199773080827858,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
TXN-0001143,2024-01-03,46281,-0.015055459467536057,-0.6524891325741543,0.18199773080827858,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
TXN-0007128,2024-08-14,18062,-0.38930237678133045,1.424373205320163,0.18199773080827858,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
TXN-IMPUTADO-0019,2023-11-08,33595,-0.2573374727981538,-1.690920301521313,0.18199773080827858,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
TXN-0003774,2024-11-07,21916,-0.5278469595433495,1.9435887897937423,0.18199773080827858,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
TXN-0001768,2023-12-01,15925,-0.12654192756824661,0.9051576208465836,0.18199773080827858,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
TXN-0000291,2022-08-15,34347,1.7821153963720715,-0.6524891325741543,0.18199773080827858,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0005947,2022-08-03,22859,-0.4472068073018649,-0.13327354810057504,0.18199773080827858,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
TXN-0000293,2024-11-07,29967,-0.14412791060139987,0.3859420363730043,0.18199773080827858,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
TXN-0000536,2023-04-08,55674,-0.05852368387528382,-0.6524891325741543,0.18199773080827858,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0004637,2024-02-09,42239,2.2764153932659603,-0.13327354810057504,0.18199773080827858,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
TXN-0002458,2022-07-09,50938,-0.48714089731602656,0.9051576208465836,0.18199773080827858,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0006184,2024-05-25,40973,-0.4925349310079884,-0.13327354810057504,0.18199773080827858,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
TXN-0002518,2022-09-05,29749,0.9002364894704272,-0.13327354810057504,0.18199773080827858,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
TXN-0006484,2022-06-06,50935,-0.5569897249068653,-1.690920301521313,0.18199773080827858,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0005530,2024-01-15,59812,1.2419042250287857,-0.13327354810057504,0.18199773080827858,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
TXN-0007619,2023-05-12,-1,-0.32980514283364065,-1.690920301521313,0.18199773080827858,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
TXN-0006118,2023-11-23,10476,-0.2739593048815361,-1.1717047170477337,0.18199773080827858,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0000570,2023-06-28,45877,-0.3665080242593808,0.3859420363730043,0.18199773080827858,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
TXN-0003164,,53087,-0.6505840269025359,-0.13327354810057504,0.18199773080827858,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
TXN-0001000,2023-10-23,36874,-0.6601734201326902,1.424373205320163,0.18199773080827858,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
TXN-0003958,2022-10-30,18891,-0.6338970494847096,-0.6524891325741543,0.18199773080827858,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
TXN-0006700,2023-09-04,-1,-0.26247418241906184,-0.6524891325741543,0.18199773080827858,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
TXN-0006276,2024-12-24,10231,-0.6762871186074094,-0.6524891325741543,0.18199773080827858,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
TXN-0003951,2023-11-19,16810,-0.42417141704247247,0.9051576208465836,0.18199773080827858,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0003682,2024-10-06,22457,2.7288660273130345,-0.6524891325741543,0.18199773080827858,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
TXN-0005164,2022-12-20,18236,-0.49029393150311534,0.9051576208465836,0.18199773080827858,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
TXN-0005192,2023-09-15,13938,2.620653112268134,-0.6524891325741543,0.18199773080827858,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
TXN-0006605,2024-07-03,53973,1.5010230500464508,1.424373205320163,0.18199773080827858,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
TXN-0007617,2023-01-06,-1,-0.5158471889387677,-0.6524891325741543,0.18199773080827858,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
TXN-IMPUTADO-0020,2023-09-22,37613,-0.5143553607800005,-0.6524891325741543,0.18199773080827858,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
TXN-0005190,2023-04-12,41079,-0.3475344456025707,-0.13327354810057504,0.18199773080827858,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
TXN-0003310,2022-11-27,17411,-0.7941936594175746,-0.13327354810057504,0.18199773080827858,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
TXN-0001967,,-1,-0.4509656930992827,-0.13327354810057504,0.18199773080827858,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
TXN-IMPUTADO-0021,2023-05-04,49835,-0.6305616083611777,-1.1717047170477337,0.18199773080827858,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0007386,2024-11-06,56340,-0.5970964500573035,0.9051576208465836,0.18199773080827858,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
TXN-0007767,2024-07-05,12291,-0.38896687830894394,-0.13327354810057504,0.18199773080827858,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
TXN-0001568,2023-10-17,36001,-0.30080569720590156,-0.13327354810057504,0.18199773080827858,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TXN-0005654,2022-03-03,11467,1.0713863121216598,1.424373205320163,0.18199773080827858,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
TXN-0005569,,56019,-0.25802801334326003,0.3859420363730043,0.18199773080827858,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
TXN-0006037,2024-03-25,31364,-0.44827193352002404,0.9051576208465836,0.18199773080827858,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TXN-0006377,2023-06-16,41973,-0.540810881097702,-0.6524891325741543,0.18199773080827858,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0004177,2024-09-05,19483,-0.6263173898221521,0.3859420363730043,0.18199773080827858,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0000214,2023-09-13,40121,-0.6881207686091589,0.3859420363730043,0.18199773080827858,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
TXN-0005056,2023-01-12,19308,2.584217326713614,1.424373205320163,0.18199773080827858,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
TXN-0002242,2024-10-20,38761,-0.3552606822676271,-0.6524891325741543,0.18199773080827858,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
TXN-0001372,2024-11-28,35308,-0.5038115884002419,2.4628043742673214,0.18199773080827858,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
TXN-0000468,2024-11-02,57674,0.3091761273268903,0.9051576208465836,0.18199773080827858,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0001329,2024-01-26,34268,-0.23057576940856553,-0.13327354810057504,0.18199773080827858,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
TXN-0002869,2022-10-19,44701,-0.3049033387424281,-0.13327354810057504,0.18199773080827858,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0004765,2024-11-21,10914,-0.20232549512693224,-0.6524891325741543,0.18199773080827858,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
TXN-0005039,2022-01-12,15993,-0.6977134191060355,1.9435887897937423,-3.2144447700101053,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0000350,2023-11-26,11832,1.5843537046004719,-1.1717047170477337,0.18199773080827858,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
TXN-0003895,2022-05-29,30240,-0.4340800224114023,0.3859420363730043,0.18199773080827858,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
TXN-0003675,2024-11-09,34161,2.2615394561456768,0.9051576208465836,0.18199773080827858,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
TXN-0006941,2023-08-19,14082,-0.40139009358741157,-0.13327354810057504,0.18199773080827858,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0002117,2023-12-03,59376,-0.6760916826040775,-0.6524891325741543,0.18199773080827858,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
TXN-0002378,2022-10-31,32753,-0.4248228703869123,0.3859420363730043,0.18199773080827858,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
TXN-0002689,2022-07-31,39641,-0.5382278685869981,-0.6524891325741543,0.18199773080827858,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0005717,2022-11-21,19999,-0.5963342496443089,-0.6524891325741543,0.18199773080827858,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
TXN-0004087,2022-01-14,55334,-0.5607844406382273,-1.1717047170477337,0.18199773080827858,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0005486,2022-03-19,29846,-0.4792061955807494,-0.13327354810057504,0.18199773080827858,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
TXN-0002148,2024-08-10,17327,-0.360771977561588,0.9051576208465836,0.18199773080827858,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
TXN-0002376,2023-03-09,51042,-0.7515983824913761,0.3859420363730043,0.18199773080827858,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
TXN-0006742,2024-06-22,11666,-0.10649345089311081,0.3859420363730043,0.18199773080827858,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
